anio,elec,partido,nomcandi,nomdepto,votos,censo
2014,Presidencia1eravuelta,POLODEMOCRTICOALTERNATIVOPDAUNINPATRITICAUP,CLARALPEZ,MAGDALENA,25767,210071
2014,Presidencia1eravuelta,POLODEMOCRTICOALTERNATIVOPDAUNINPATRITICAUP,CLARALPEZ,META,37864,189941
2014,Presidencia1eravuelta,POLODEMOCRTICOALTERNATIVOPDAUNINPATRITICAUP,CLARALPEZ,NARINO,66815,356277
2014,Presidencia1eravuelta,POLODEMOCRTICOALTERNATIVOPDAUNINPATRITICAUP,CLARALPEZ,NORTEDESANTANDER,36771,236935
2014,Presidencia1eravuelta,POLODEMOCRTICOALTERNATIVOPDAUNINPATRITICAUP,CLARALPEZ,PUTUMAYO,10537,120723
2014,Presidencia1eravuelta,POLODEMOCRTICOALTERNATIVOPDAUNINPATRITICAUP,CLARALPEZ,QUINDIO,24953,83055
2014,Presidencia1eravuelta,POLODEMOCRTICOALTERNATIVOPDAUNINPATRITICAUP,CLARALPEZ,RISARALDA,42928,116306
2014,Presidencia1eravuelta,POLODEMOCRTICOALTERNATIVOPDAUNINPATRITICAUP,CLARALPEZ,SANANDRES,701,20532
2014,Presidencia1eravuelta,POLODEMOCRTICOALTERNATIVOPDAUNINPATRITICAUP,CLARALPEZ,SANTANDER,107158,407244
2014,Presidencia1eravuelta,POLODEMOCRTICOALTERNATIVOPDAUNINPATRITICAUP,CLARALPEZ,SUCRE,20588,219838
2014,Presidencia1eravuelta,POLODEMOCRTICOALTERNATIVOPDAUNINPATRITICAUP,CLARALPEZ,TOLIMA,49122,339971
2014,Presidencia1eravuelta,POLODEMOCRTICOALTERNATIVOPDAUNINPATRITICAUP,CLARALPEZ,VALLEDELCAUCA,213557,314619
2014,Presidencia1eravuelta,POLODEMOCRTICOALTERNATIVOPDAUNINPATRITICAUP,CLARALPEZ,VAUPES,390,14383
2014,Presidencia1eravuelta,POLODEMOCRTICOALTERNATIVOPDAUNINPATRITICAUP,CLARALPEZ,VICHADA,576,29829
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,AMAZONAS,4841,16209
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,ANTIOQUIA,286742,1028816
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,ARAUCA,14741,57387
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,ATLANTICO,195529,220206
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,BOGOTA,444077,38925
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,BOLIVAR,144116,335928
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,BOYACA,64463,511291
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CALDAS,62785,221122
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CAQUETA,15216,121232
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CASANARE,10831,120637
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CAUCA,150434,286786
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CESAR,103020,255464
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CHOCO,42747,115212
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CONSULADOS,25121,148492
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CORDOBA,205061,288523
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CUNDINAMARCA,144346,825508
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,GUAINIA,2828,20777
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,GUAVIARE,6689,21201
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,HUILA,34471,284134
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,LAGUAJIRA,57275,156579
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,MAGDALENA,135830,210071
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,META,48102,189941
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,NARINO,166906,356277
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,NORTEDESANTANDER,105470,236935
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,PUTUMAYO,24836,120723
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,QUINDIO,46539,83055
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,RISARALDA,63636,116306
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,SANANDRES,3264,20532
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,SANTANDER,176416,407244
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,SUCRE,113088,219838
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,TOLIMA,88177,339971
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,VALLEDELCAUCA,315698,314619
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,VAUPES,3267,14554
2014,Presidencia1eravuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,VICHADA,4232,29829
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,AMAZONAS,450,15190
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,ANTIOQUIA,133404,1028816
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,ARAUCA,2742,57387
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,ATLANTICO,18861,220206
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,BOGOTA,207525,38925
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,BOLIVAR,15313,335928
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,BOYACA,17240,511291
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,CALDAS,20310,221122
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,CAQUETA,4641,121232
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,CASANARE,5527,120637
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,CAUCA,17412,286786
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,CESAR,8587,255464
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,CHOCO,4091,115212
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,CONSULADOS,4444,148538
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,CORDOBA,14224,288523
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,CUNDINAMARCA,48757,825508
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,GUAINIA,173,20054
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,GUAVIARE,921,21201
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,HUILA,11495,284134
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,LAGUAJIRA,3825,156579
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,MAGDALENA,8088,210071
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,META,13019,189941
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,NARINO,15593,356277
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,NORTEDESANTANDER,19395,236935
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,PUTUMAYO,2601,120723
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,QUINDIO,13427,83055
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,RISARALDA,20580,116306
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,SANANDRES,598,20532
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,SANTANDER,37567,407244
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,SUCRE,8209,219838
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,TOLIMA,22041,339971
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,VALLEDELCAUCA,69040,314619
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,VAUPES,114,14441
2014,Presidencia1eravuelta,VOTOENBLANCO,VOTOENBLANCO,VICHADA,329,29829
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,AMAZONAS,74,14526
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,ANTIOQUIA,7704,1028816
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,ARAUCA,281,57387
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,ATLANTICO,729,220206
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,BOGOTA,2203,38925
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,BOLIVAR,1014,329118
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,BOYACA,1523,506128
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,CALDAS,1914,221122
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,CAQUETA,501,121499
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,CASANARE,645,120637
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,CAUCA,2206,286786
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,CESAR,624,250993
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,CHOCO,730,115212
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,CONSULADOS,119,101024
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,CORDOBA,2220,288523
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,CUNDINAMARCA,1994,822877
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,GUAINIA,23,18703
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,GUAVIARE,62,21201
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,HUILA,1051,284134
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,LAGUAJIRA,307,153406
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,MAGDALENA,530,209650
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,META,792,189941
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,NARINO,1817,354124
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,NORTEDESANTANDER,1232,236935
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,PUTUMAYO,292,120723
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,QUINDIO,811,83055
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,RISARALDA,1511,116306
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,SANANDRES,27,20532
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,SANTANDER,1858,410221
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,SUCRE,790,219838
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,TOLIMA,1681,339971
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,VALLEDELCAUCA,2735,315082
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,VAUPES,24,12786
2014,Presidencia1eravuelta,VOTONOMARCADOS,VOTONOMARCADOS,VICHADA,45,29829
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,AMAZONAS,255,14890
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,ANTIOQUIA,47274,1028816
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,ARAUCA,1615,57387
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,ATLANTICO,4253,220206
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,BOGOTA,54663,38925
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,BOLIVAR,4390,335928
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,BOYACA,11256,511291
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CALDAS,12583,221122
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CAQUETA,1778,121232
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CASANARE,3282,120637
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CAUCA,10707,286786
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CESAR,4166,255464
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CHOCO,3211,115212
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CONSULADOS,573,128663
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CORDOBA,6255,288523
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CUNDINAMARCA,24803,825508
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,GUAINIA,70,18992
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,GUAVIARE,360,21201
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,HUILA,6393,284134
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,LAGUAJIRA,1788,156579
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,MAGDALENA,3587,210071
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,META,7958,189941
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,NARINO,7604,356277
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,NORTEDESANTANDER,10236,236935
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,PUTUMAYO,1050,120723
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,QUINDIO,7017,83055
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,RISARALDA,10778,116306
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,SANANDRES,81,20532
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,SANTANDER,15874,406966
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,SUCRE,2804,219838
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,TOLIMA,12282,339971
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,VALLEDELCAUCA,31549,314619
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,VAUPES,37,13041
2014,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,VICHADA,155,29829
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,AMAZONAS,8500,16232
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,ANTIOQUIA,1139007,1028816
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,ARAUCA,36434,57387
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,ATLANTICO,139389,220206
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,BOGOTA,1076816,38925
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,BOLIVAR,212655,335928
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,BOYACA,264670,511291
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,CALDAS,239148,221122
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,CAQUETA,67769,121232
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,CASANARE,106440,120637
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,CAUCA,108013,286786
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,CESAR,123546,255464
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,CHOCO,32889,115212
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,CONSULADOS,63887,148411
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,CORDOBA,206393,288523
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,CUNDINAMARCA,486063,825508
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,GUAINIA,3336,20777
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,GUAVIARE,10832,21201
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,HUILA,262807,284134
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,LAGUAJIRA,45848,156579
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,MAGDALENA,117246,210071
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,META,206061,189941
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,NARINO,163932,356277
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,NORTEDESANTANDER,219934,236935
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,PUTUMAYO,26193,120723
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,QUINDIO,111470,83055
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,RISARALDA,193169,116306
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,SANANDRES,4714,20532
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,SANTANDER,348328,407244
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,SUCRE,127028,219838
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,TOLIMA,296610,339971
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,VALLEDELCAUCA,459146,314619
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,VAUPES,1649,14554
2014,Presidencia2davuelta,CENTRODEMOCRTICOMANOFIRMECORAZNGRANDE,SCARIVNZULUAGA,VICHADA,7079,29829
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,AMAZONAS,6967,16232
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,ANTIOQUIA,704585,1028816
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,ARAUCA,37305,57387
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,ATLANTICO,542942,220206
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,BOGOTA,1341963,38925
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,BOLIVAR,310048,335928
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,BOYACA,187369,511291
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CALDAS,131239,221122
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CAQUETA,34619,121232
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CASANARE,25162,120637
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CAUCA,312472,286786
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CESAR,201362,255464
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CHOCO,61852,115212
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CONSULADOS,43870,148492
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CORDOBA,376652,288523
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,CUNDINAMARCA,370791,825508
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,GUAINIA,4274,20777
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,GUAVIARE,10055,21201
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,HUILA,95987,284134
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,LAGUAJIRA,120033,156579
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,MAGDALENA,259428,210071
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,META,105748,189941
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,NARINO,345485,356277
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,NORTEDESANTANDER,239539,236935
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,PUTUMAYO,58561,120723
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,QUINDIO,99822,83055
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,RISARALDA,149814,116306
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,SANANDRES,5773,20532
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,SANTANDER,429356,407244
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,SUCRE,199424,219838
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,TOLIMA,184496,339971
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,VALLEDELCAUCA,831748,314619
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,VAUPES,4149,14554
2014,Presidencia2davuelta,UNIDADNACIONAL,JUANMANUELSANTOSCALDERN,VICHADA,6452,29829
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,AMAZONAS,426,14791
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,ANTIOQUIA,124919,1028816
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,ARAUCA,2290,57387
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,ATLANTICO,11727,220206
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,BOGOTA,135053,38925
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,BOLIVAR,11789,335928
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,BOYACA,18454,511291
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,CALDAS,19860,221122
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,CAQUETA,4317,121232
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,CASANARE,5287,120637
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,CAUCA,12221,286786
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,CESAR,6926,255464
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,CHOCO,2588,114193
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,CONSULADOS,2851,147895
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,CORDOBA,8637,288523
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,CUNDINAMARCA,39076,825508
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,GUAINIA,201,20299
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,GUAVIARE,802,21201
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,HUILA,11976,284134
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,LAGUAJIRA,2806,156579
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,MAGDALENA,6198,210071
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,META,11794,189941
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,NARINO,13396,356277
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,NORTEDESANTANDER,16195,236935
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,PUTUMAYO,2813,120723
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,QUINDIO,11433,83055
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,RISARALDA,21730,116306
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,SANANDRES,372,20532
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,SANTANDER,30026,407244
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,SUCRE,5428,219838
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,TOLIMA,17780,339971
